-1.1213574,3.1511056,1.5996376,5.870791,3.3997781,-0.025422156,-3.3086786,-0.19106266,-0.010222551,-1.5431467,2.5517256,-5.24168,2.9814305,4.501984,3.81843,-0.8889028
-4.811509,-0.49657756,-2.454477,2.2745798,1.5916848,2.405552,-1.4589453,-4.049221,2.3584442,-1.5701187,-4.1525035,-0.8043358,-0.87594616,-0.43489742,0.9019545,-8.022794
-4.604504,2.175399,1.0762967,2.6690419,-0.37787005,3.637282,-1.0636271,-4.0534887,0.17834611,0.7641472,-2.280193,-0.9126213,2.0963585,-0.13306046,2.1545835,-2.2972484
-4.061516,1.5466007,-0.90009373,1.6727442,1.3229785,2.9812422,-2.6223483,-4.5958605,-1.8367858,-1.0125142,4.953398,-2.4937801,-1.8953357,-0.7478461,-0.32235274,-4.4764724
-4.1905336,3.7105842,-3.1688101,2.2961988,-3.327463,0.23085348,-2.6700501,1.794417,2.4679573,-2.6104796,0.81608176,-0.42737478,-1.1291363,1.8573482,1.2672542,-6.5953803
-5.121098,-2.0953913,1.3841112,-1.6109238,-3.7577095,-2.6155353,1.8941212,2.6947834,2.0825882,-4.09053,-0.2754244,-8.010963,-1.0343969,1.3556825,-0.16556685,-4.161704
-4.85489,2.8583186,-1.6132075,4.23829,2.9896524,2.0552557,-2.687414,-0.519075,0.5536488,0.22997284,5.1786327,-2.4639885,-0.7598342,2.8662515,0.32563242,-6.581737
-6.086218,2.932718,-2.3600907,1.1325505,-0.092801206,-0.58578825,-1.7811768,-2.2158139,-2.9787142,-1.6879357,2.9611487,-4.813649,0.77388555,3.0074337,1.2361921,-7.0304203
-1.7076005,-2.4099712,-2.2396026,0.005781729,-2.1143951,-0.3230813,-0.84542185,-0.98934436,-0.23941794,0.28917453,0.091493115,-0.66343886,1.3291386,2.3397782,4.063228,-4.6280394
-8.34375,-1.0252038,-5.3932023,-0.024013696,0.38042346,2.25594,0.91224676,0.80432814,0.8915449,-0.9784106,4.2964544,-4.5163703,-5.502622,2.0984852,-3.9456453,-7.5596766
-7.4954395,-1.8514794,-1.0799307,-1.82948,0.4990945,1.9312315,2.1446617,-0.65461713,4.901291,-3.7173026,-1.970942,-4.3158064,-3.0024164,0.17446832,2.6841457,-6.9347596
-4.794609,-3.789123,-1.597752,-2.6930788,-1.5841622,-2.120568,3.3107734,-0.8731032,0.7591561,-0.7376882,3.251524,-4.21873,2.8839576,2.2803524,3.6458192,-5.586279
-1.0526774,-0.95047504,-1.8284835,-0.21228917,-3.803951,-0.300412,0.61283594,-2.1366754,1.2934787,-2.636887,1.9549947,-3.9470253,0.5632627,-1.6237197,-0.7800901,-6.394248
