-2.755575,-4.352684,0.6465177
-7.2262673,-6.181461,-7.1841197
-2.1849334,-2.5153985,-0.9933785
-3.8297644,-5.12148,-2.951209
-4.8076134,-8.306931,-1.1963946
-5.148753,-6.0041294,-4.697185
-9.211792,-5.984223,-8.6343355
-7.9011765,-7.476425,-6.0732517
-3.9679356,-4.4581556,-2.9815989
-7.452765,-7.7092814,-4.887465
-6.8117166,-7.421088,-3.1126583
-3.95717,-5.494521,-1.7399995
-7.0799537,-7.679348,-4.8450155
-3.1378586,-4.9080067,0.122564085
-6.11746,-6.3831797,-4.4865484
-4.311833,-2.782199,-5.2065144
-4.9336104,-6.0624347,-3.847853
-5.905533,-5.7029705,-3.892937
-4.318525,-6.448981,-2.866521
-5.651672,-5.4559927,-5.309172
-7.7632155,-5.155932,-8.94787
-3.4812462,-4.696659,0.8323868
-4.910365,-5.1100955,-4.38416
-4.635405,-3.151381,-2.0507874
-5.4241405,-4.6854234,-5.0385475
-2.7245688,-5.1064606,-3.6215713
-4.5749054,-5.219029,-3.8637094
-5.5230656,-6.0287056,-4.2841673
-6.2664804,-2.7603958,-5.711716
-6.756979,-5.712762,-5.591109
-4.6344914,-5.114501,0.18903294
-3.4772604,-5.8550143,1.6068996
-4.3244047,-2.2317262,-4.4222274
-3.6734219,-3.9836397,-1.9126755
-7.549543,-7.853773,-4.2569127
-3.4344,-4.7140517,0.3751581
-3.329209,-3.8510165,-1.2265158
-2.0424364,-1.9272863,-1.9412426
-3.1717155,-5.3282876,4.176753
-3.4553785,-2.8549516,-2.5704143
-5.957253,-5.7685604,-4.684526
-3.2732174,-4.8460917,0.44988614
-4.3509936,-5.409198,-1.3917912
-1.6998287,-2.970652,-1.0618019
-4.5341578,-3.4207554,-4.306392
-7.0135217,-4.6189466,-6.822377
-3.9250393,-2.2686114,-2.4825459
-6.74969,-1.2548509,-7.1379128
-4.368486,-3.4025564,-2.9395008
-6.6268916,-6.1827602,-6.496682
-4.9760523,-4.295203,-5.904091
-7.1887445,-4.1560388,-8.372724
-4.973812,-0.9507275,-5.5581813
-5.8862677,-4.551762,-5.5618668
-6.829748,-6.7313175,-4.8393383
-5.953068,-6.388438,-4.687015
-6.045705,-4.9412017,-6.095333
-7.086393,-6.0718985,-6.1972933
-5.2908344,-4.772596,-6.224202
-3.112062,-4.5454845,1.5497718
-5.6258373,-6.907729,-4.1187506
-4.737502,-7.185646,-0.41549554
-6.22124,-5.5405836,-5.6972995
-4.2896376,-3.9686375,-3.6486979
-5.1885614,-4.242167,-4.0132365
-6.1596313,-5.5955367,-6.0477614
-6.622774,-5.206041,-6.0103855
-4.346457,-5.000091,-0.5505805
-3.967908,-4.2765245,-2.8726988
-6.755662,-8.093135,-4.8465533
-8.0594015,-5.5444565,-7.3822746
-6.3887386,-4.4436293,-6.7328477
-4.4603033,-4.518989,-4.0329437
-5.124433,-6.281369,-4.2152586
-4.8406343,-2.146821,-5.1093307
-4.178507,-4.233738,3.1013608
-4.2849803,-2.2806602,-2.9567287
-7.0761013,-7.4102273,-5.205191
-4.2304583,-5.240438,0.46283802
-5.6111207,-5.3697395,-5.743263
-2.7155626,-3.83685,2.7485638
-3.7068832,-6.0131493,-0.13746391
-3.1364655,-3.8530166,2.9685445
-3.7806523,-4.957497,2.1216838
-3.0755818,-2.0896368,1.3492316
-4.4462824,-6.9275846,-1.6049936
-2.4806583,-3.0709789,0.5250826
-5.4110937,-5.974855,-3.477832
-6.3909473,-7.0909734,-4.788324
-4.3288193,-4.265512,-4.970361
-4.7122307,-6.8482285,-0.7571612
-3.6765926,-5.577277,0.37141833
-4.719396,-6.625288,0.3698278
-5.141083,-6.109157,-4.5566974
-2.6256835,-2.0697536,1.4920105
-3.8043666,-3.9519422,-2.0193014
-2.6052427,-0.70296806,-2.7638872
-5.6795635,-5.516763,-4.2126517
-6.236499,-4.5447216,-7.4944243
-3.916291,-3.186421,-1.9248797
-4.4068966,-6.617616,-0.9011397
-4.3489647,-7.0879655,-1.2281051
-3.0119388,-2.49654,-1.9852589
-2.591974,-1.0843753,-2.7487855
-4.867982,-5.7744045,-2.9882677
-4.7338142,-7.3782077,-0.10600769
-2.7021964,-3.3034382,0.50521123
-4.002114,-6.07611,1.068109
-2.576912,-4.605053,1.2516724
-6.9236073,-5.618127,-7.278347
-4.3452086,-3.276656,-3.0737264
-6.213701,-7.8394547,-3.3598607
-6.7140703,-8.0532055,-3.288172
-2.3088284,-1.4814376,-2.5982249
-3.2671158,-1.1600611,-1.6064688
-7.337128,-6.709829,-6.816443
-4.7158403,-9.493076,2.5556548
-5.434098,-5.0499125,-5.700573
-4.8241,-4.003942,-2.6163464
-5.63664,-8.719357,-0.6886298
-2.762263,0.13784947,-3.5351846
-4.3034754,-7.160184,-2.4555364
-2.7832139,-2.7099144,-0.20365657
-6.7928514,-4.751813,-6.141499
-4.530898,0.74856603,-6.0722766
-3.3913748,-4.3832684,0.46324426
-3.4964921,-2.8528404,-1.7978076
-4.115695,-6.8164825,1.979572
-5.697359,-8.311014,-0.15154228
-7.3437514,-7.623686,-6.7224054
-3.6056304,-3.8601236,0.4472688
-3.3622048,-3.8399818,-1.6039833
-3.8007207,-3.9764044,-1.5384206
-5.3812733,-6.168565,-5.1954803
-2.684858,-3.5732691,0.05721574
-3.7258835,-6.3066773,4.863681
-1.3290153,-1.7483428,5.1310844
-3.7155793,-6.420333,3.4566455
-1.037343,0.9442405,3.874681
-3.2747972,-4.836567,4.3008595
-4.19159,-3.119461,-5.184305
-2.7763064,-3.896714,5.40514
-3.3824914,-4.7971387,2.454758
-2.8813992,-3.4718301,2.0994303
-4.5228844,-6.3788695,-0.85461813
-3.498907,-4.934322,2.057074
-3.0041568,-1.4763381,-0.9762061
-4.305112,-7.5232744,5.1481304
-1.9791862,-2.801981,4.649444
-3.8645136,-6.8377986,3.9231567
-4.192522,-7.2199144,3.7527356
-5.8823953,-9.3065,2.8745627
-3.579794,-5.8519444,1.8811547
-3.458858,-7.131634,4.331942
-2.4985476,-2.4435716,7.526711
-1.8872919,-2.62277,5.36443
-4.4540157,-7.1705346,4.5001426
-5.051845,-3.8938985,-3.0084417
-4.4192715,-3.795877,-3.5623388
-4.00842,-6.072942,-2.754526
-2.5763261,-2.1048157,-0.27022123
-2.3774068,-2.4322608,-0.11705009
-4.4580407,-7.6052804,3.7830634
-3.8686473,-2.711344,-2.55401
-3.1414554,-4.987046,-0.50561875
-4.8756046,-5.5743957,-1.052107
-3.9128664,-3.2040963,-1.3348256
-6.2832146,-3.612805,-8.009734
-3.5814912,-4.9705167,-1.3388145
-4.1344805,-6.264627,-1.6511023
-2.5139787,-1.8386794,0.78161526
-4.4228244,-3.154633,-5.2705383
-5.6750503,-6.5981836,-4.3715796
-3.5049531,-4.21547,-2.4464793
-6.437852,-3.4910195,-6.072112
-5.634452,-4.5013404,-5.9373984
-4.731472,-4.3215313,-4.4417944
-3.5386999,-3.4377556,-2.678167
-2.9117422,-1.982087,-1.6180341
-3.4818785,-4.354781,-1.7913473
-2.7156968,-1.5657065,1.348096
-3.4832704,-2.9438322,0.6109122
-5.045515,-8.3543415,-1.5771052
-2.9622314,-4.2298293,3.0853488
-3.9150705,-3.03631,0.29202265
-6.6325,-7.0893936,-5.1251187
-4.13016,-7.4974174,3.0591967
-4.2262936,-7.06119,-0.90108263
-3.935074,-6.500713,1.5500156
-4.933037,-8.585406,-0.7498241
-4.8933215,-7.932637,-1.4188603
-3.8014197,-6.0969687,0.79708683
-1.366462,-1.8201432,2.285641
-2.310057,-2.9348817,4.350361
-3.7533982,-6.1679516,2.5712514
-3.9258032,-7.140255,3.2377064
-1.1983826,-1.058831,2.142094
-2.4280822,-2.2985933,0.23150906
-4.8337793,-7.0964055,-1.3809568
-2.8473103,-5.404208,1.3447433
-3.856759,-3.532338,-2.8364193
-3.2320697,-2.7248409,1.2947888
-3.5051606,-5.518309,-1.2681042
-4.8670335,-5.404699,-4.1822643
-5.5216866,-7.8752537,0.33746657
-3.2456841,-3.7488477,-1.5910137
-3.2040594,-5.346716,-1.2221093
-3.7372077,-4.426034,5.283087
-3.5904543,-4.006121,6.7359424
-4.6008773,-2.4148767,-2.740667
-3.7123902,-5.0936656,6.1702237
-2.347819,-3.3525424,-0.49267036
-3.8263068,-6.7432976,3.0249264
-2.3136733,-0.17500453,0.17875476
-4.1043777,-5.705447,-0.4508247
-5.199329,-4.1959505,-4.049727
-4.0781245,-6.9043813,3.6559718
-3.5272026,-3.7457013,-2.0734057
-4.041086,-6.6557803,0.89024967
-3.9944422,-7.6071754,1.5859013
-1.53326,-2.800477,2.2133622
-4.583728,-6.6411457,-1.4925269
-3.224536,-4.929687,-1.2357134
-4.0778685,-4.6442804,1.6588855
-8.584832,-5.894465,-10.261002
-5.9560513,-6.477081,-3.8530784
-3.4941027,-2.2780592,0.117060326
-1.4665087,-1.0988052,3.650771
-2.9487429,-0.40298346,-1.9813408
-2.056697,-3.048617,4.562197
-5.0065145,-6.4948974,-2.9636257
-6.6010313,-5.191427,-6.5867157
-5.985678,-9.572297,0.6537797
-3.2190661,-5.1043453,1.666278
-5.208729,-6.8874707,-3.9871502
-4.6550727,-4.306926,-1.8454747
-3.615471,-4.2325187,-2.5694485
-5.116674,-5.317386,-2.2598147
-2.1607537,-3.146624,4.807624
-5.2661123,-5.014781,-4.5063257
-4.399668,-5.197886,-3.3600886
-2.0592272,-2.3202949,1.4256836
-6.037786,-4.6286416,-3.8885708
-2.989763,-1.1133898,-1.2803296
-2.7367697,-1.4688269,-1.2530963
-2.609389,-2.4858735,-1.1504273
-2.9085991,-4.359168,-1.0549673
-6.764456,-8.15569,-4.07221
-5.177239,-8.682003,-0.8769573
-5.6628113,-6.9100833,-3.4400206
-3.8702047,-1.02536,-0.4566394
-4.610068,-3.3915832,-1.9435518
-3.3248827,-4.697065,-0.663604
-3.7281265,-8.185196,0.23943911
-3.585487,-5.3846416,1.3560581
-6.113428,-8.642336,-3.7460153
-2.7535405,-3.0534809,0.10578888
-2.7221227,-2.570222,1.1393024
-3.1783025,-3.7110753,-0.12952383
-2.7887757,-3.0191584,2.1597977
-6.1215777,-2.1970692,-5.746669
-2.3739688,-2.0351245,-0.34598246
-3.1790547,-5.8114424,3.4620695
-3.3779867,-3.2397766,-4.275268
-5.263075,-7.943562,-1.8945873
-3.0014584,-4.354036,-0.13454433
-1.4891119,-0.52098876,1.1692047
-6.9295073,-6.8561163,-6.032286
-3.3946972,-5.7320786,0.03440628
-3.1280968,-5.1155987,3.8982837
-5.759522,-6.2834973,-4.730821
-2.2047877,-3.2413266,2.9898498
-1.7302332,-4.3735585,2.0270052
-4.5160046,-2.3901587,-3.9416533
-2.7961862,-1.3189924,-1.80622
-2.7308931,-3.0861938,0.093939975
-2.845225,-3.0871677,-1.6474372
-4.1886106,-6.012032,-0.68175966
-4.821436,-6.3857217,-1.9193902
-3.8957918,-5.298042,-0.43198445
-3.781079,-3.7738,-2.956365
-4.348264,-5.71653,-3.6462314
-3.415686,-5.6420274,3.0979633
-3.418081,-4.670329,-1.3936535
-2.3344991,-3.5970361,-0.65002567
-2.93696,-4.6216717,2.0767674
-4.4359946,-6.721929,5.635515
-3.2301426,-5.1187153,2.4019945
-1.2054625,0.85082346,4.112056
-2.8504755,-4.854064,1.461124
-5.8179097,-0.49929067,-5.807739
-2.4617534,-3.3900409,3.3092391
-2.439768,-3.088993,6.0913916
-3.7772934,-4.689288,3.6273866
-4.075359,-7.531248,5.8692064
-1.8167634,-2.5541148,-0.8662258
-1.9840904,-2.3039415,2.107162
-2.2282696,-0.13116013,5.614288
-2.117875,-0.7078969,3.9430254
-1.3717405,-0.0018751813,2.3113642
-3.7866347,-5.3194036,2.4478679
-3.0924385,-2.9679525,-2.8774579
-4.108551,-5.506996,0.6008236
-6.7346053,-6.637115,-4.833954
-1.3999134,-1.3934746,-0.92588955
-4.5449057,-8.285632,1.9099405
-4.9420233,-4.608871,-4.20562
-1.5235814,-0.45351285,1.6675193
-2.5480747,-5.500384,1.539414
-5.9269853,-6.880609,-3.5469177
-3.857347,-5.566555,0.5221048
-3.348262,-2.832101,-3.3508482
-2.7332938,-5.2816844,3.7379968
-4.097981,-5.88373,-0.1119359
-4.4546304,-4.329431,-3.3997598
-4.3124003,-5.094041,-1.8820221
-4.2182727,-5.521564,0.7814343
-4.5060134,-3.0259721,-3.95252
-1.9760375,-2.6157813,3.343597
-2.27536,-4.75645,3.9572933
-2.299383,-2.608066,1.6884295
-4.2225657,-7.289859,-1.7392142
-1.609654,0.49098608,1.6934279
-3.6233602,-4.7364573,-0.5756923
-4.9418035,-7.0291495,-0.897156
-2.4936721,-3.9471703,1.132455
-4.9048166,-1.6401308,-4.789547
-5.4173093,-7.4090667,-3.3757126
-1.8120294,-3.1487694,2.0559204
-1.8661131,-0.89641416,2.1431904
-1.8754452,-3.5111399,3.1257756
-1.7328126,-0.7521602,0.24590655
-2.9288268,-4.7121186,4.2147403
-2.5148618,-3.6534786,1.8962775
-4.298227,-7.3692765,4.2932663
-3.236186,-6.74368,2.5514522
-4.307558,-7.3019304,0.15123624
-3.3299081,-5.624141,3.0786133
-2.5242033,-1.694699,2.9379332
-1.4436818,1.8424634,0.12648787
-2.3248231,-4.9476094,2.8322456
-2.2316036,-2.2611866,0.5189002
-1.6063809,-1.4251088,2.8334186
-2.2029862,-2.7871096,1.1436144
-4.2276235,-7.1140924,-0.67522
-4.4928536,-6.2793636,-0.6362337
-2.72905,-4.376601,0.6145511
-2.8123689,-5.9520655,3.685227
-2.2359755,-3.3455002,6.588559
-4.2489824,-5.9397974,0.90646315
-2.1118093,-3.6542845,5.589507
-2.701099,-4.5560584,2.3418698
-4.679641,-8.029671,5.3369603
-3.991472,-6.413123,6.6303463
-5.5130424,-5.8295817,-3.0469635
-4.4190545,-5.389192,-1.5096765
-3.455253,-4.6431065,2.1321597
-2.8066676,-3.1738732,-2.2705314
-3.840054,-2.0175226,-4.356571
-1.3988333,-0.21686293,1.1913906
-3.5163252,-4.4147367,-0.7720826
-3.131273,-2.7950876,-1.9025177
-4.9624443,-2.6608956,-5.0772014
-4.6086097,-3.5955477,-4.0372987
-6.8920326,-7.296644,-4.722318
-3.6375136,-5.888079,2.3785677
-3.190714,-5.1227803,1.2594972
-3.9013515,-3.8745973,-3.295209
-6.759721,-3.9929934,-6.8935103
-3.6360931,-4.345189,-0.6196085
-2.284862,-3.8129256,1.5977216
-3.7278178,-5.3542194,0.80114
-2.472914,-3.8299143,1.6731274
-4.2932534,-6.8708653,1.8887597
-3.3509583,-5.207525,2.2967496
-2.7605488,-2.5706966,-1.1384006
-2.5646765,-2.6137967,1.0021074
-3.7138996,-5.740511,2.0779998
-6.923443,-5.6574645,-8.11093
-5.591957,-5.5418577,-5.008437
-2.0509484,-3.0674264,0.8129463
-1.1017401,-1.5366707,1.5835993
-1.7057066,-1.6815009,3.7885118
-4.9502177,-4.1747756,-3.2769146
-3.1203325,-5.585704,3.9469655
-2.4666476,-1.7597457,2.5017843
-1.8878677,-1.6530547,2.2069001
-2.7111971,-3.142019,-0.9971291
-1.6637237,-2.0016825,2.0172327
-2.0327435,-2.7282615,0.42381516
-1.6613917,-1.6779834,0.49488038
-3.3601518,-6.174846,5.336094
-4.9087486,-8.189913,1.3820809
-2.5800161,-3.7336066,2.3127294
-3.6438015,-5.7778306,6.9955964
-2.4978065,-4.928684,1.2621568
-7.9390483,-6.842586,-6.634273
-3.0507324,-2.9259646,1.4235002
-2.2035155,-2.2747545,3.6554182
-2.8949404,-5.511173,1.4850929
-3.4414482,-6.4306946,4.17499
-5.147331,-2.6154528,-5.080123
-4.6047626,-3.077757,-6.7764416
-2.8676121,-2.165766,-0.5380236
-2.1736717,-3.9160907,4.200956
-2.7856636,-5.1379027,1.5053142
-2.8093915,-3.7367516,6.105124
-1.3331677,-1.6273129,3.1105587
-6.691667,-3.9429364,-7.815709
-4.7604074,-6.498382,2.450892
-2.6508434,-3.9610915,0.84573203
-6.1371536,-7.025764,-1.667268
-1.9071598,-1.1746074,1.9836547
-1.9693038,-1.1883665,-0.3530693
-2.8879013,-2.8267322,-0.8599275
-5.155406,-8.543165,-0.71605825
-3.7963676,-5.489741,-1.2743478
-4.5064883,-3.4710834,-3.412803
-5.0717187,-5.0457797,-3.9235537
-5.310714,-3.747817,-3.8902068
-5.258913,-8.194979,1.4442939
-3.4593885,-6.3800974,2.1448762
-3.649102,-7.0089526,3.8622978
-4.527518,-5.9574428,-0.9614396
-7.1300173,-6.797299,-4.583115
-3.030839,-5.807989,0.6878744
-1.8960234,-1.919507,1.9691672
-2.4681036,-4.0319133,2.2406218
-4.570179,-6.0742865,-4.129717
-2.5985262,-2.7762685,1.3460093
-3.6314898,-6.353909,4.900647
-5.860818,-2.9462304,-2.5853193
-3.8148947,-7.208985,5.5534134
-2.9869025,-4.2857394,1.1993333
-4.2200823,-2.2400768,-4.3912463
-2.6490982,-4.2252345,-0.2231041
-4.3536034,-2.8967948,-3.512215
-2.8258317,-5.87655,5.203233
-5.023357,-5.92951,-3.354178
-1.7138543,-3.7895799,5.3617334
-3.6653478,-2.9795313,-2.9999375
-2.7696874,-2.506162,0.27321118
-5.8659077,-5.3265038,-1.8464844
-4.183178,-5.454685,-1.870641
-3.5084748,-4.594885,-0.9979013
-2.7799451,-1.3428905,-1.873231
-4.262332,-6.887537,1.1243432
-1.7316904,-3.3949194,3.3179607
-5.9657516,-10.227362,1.1956043
-5.414518,-8.38906,0.8452162
-4.0335026,-3.9812074,-0.65093946
-4.5603275,-4.4042916,-3.0617855
-4.2763166,-5.719016,-0.60355896
-5.763337,-5.47082,-4.685756
-2.767155,-3.127713,-1.5403352
-2.5146046,-4.615221,2.1061838
-5.97821,-7.2492647,-3.651273
-5.4168553,-4.9160733,-5.1807795
-4.110637,-4.162086,-4.6261377
-6.5247803,-10.371817,-2.5532215
-2.6506555,-6.0920396,4.348942
-2.5050242,-3.9414968,0.981152
-2.0581636,0.7998573,-0.9592491
-2.1830313,-4.3259664,3.392377
-2.7766528,-4.7392874,-0.7417638
-3.3783133,-3.678399,6.290742
-5.061029,-8.675994,4.6269255
-3.0924432,-4.0823345,-1.8323916
-4.2853274,-3.3891819,-2.4068477
-5.7075257,-7.7444873,-2.2529366
-3.8316278,-1.9044992,-3.2668788
-2.9703932,-1.6286653,-2.74434
-2.499609,-1.9343357,0.5873709
-2.234391,-2.0601923,2.0130198
-5.471537,-6.787698,-2.4723833
-2.0101614,-2.172127,3.8726065
-3.049382,-5.447713,-0.47013673
-5.3492403,-6.9222608,-5.696802
-3.388017,-3.926373,-0.07957678
-3.9763036,-5.0442023,2.9756496
-2.8588855,-4.043872,3.1949513
-5.1773787,-6.607788,-2.303434
-3.553754,-5.449956,0.033083078
-4.6701183,-4.3262653,-5.7876143
-3.4443476,-2.8467662,1.1174386
-6.288758,-7.5601234,-3.760438
-2.3464649,-4.2478495,3.8674088
-2.4845276,-4.509113,3.863712
-7.80465,-4.247208,-8.218957
-3.755026,-1.4509422,-3.5609267
-2.224278,-3.2346992,4.1014185
-3.5176039,-4.0401425,-1.1193281
-4.2696686,-0.569151,-4.694116
-5.977633,-2.562319,-4.792496
-3.4169686,-2.297889,-2.4755237
-2.8473663,-6.217833,1.3813311
-6.0760803,-5.796332,-4.7271624
-3.033218,-3.2977607,0.40374714
-3.539634,-1.2336663,-1.2888833
-4.781377,-7.2331185,-2.2703516
-2.9675317,-5.0844274,5.115213
-4.305182,-7.865991,7.4630675
-3.00931,-4.10101,1.1389686
-3.9385202,-6.7275686,2.118185
-3.9523919,-2.058004,-3.9896035
-3.9221103,-4.510945,1.3154986
-1.862709,-3.72334,5.3731194
-3.6843896,0.37780976,-1.6745439
-3.8991175,0.46349776,-3.57774
-2.4524684,-2.229637,4.023534
-2.6879737,-4.6795697,3.547154
-6.032682,-9.27801,0.16109027
-6.3460145,-9.7566595,-2.702809
-5.309366,-7.4281244,-1.8260087
-3.2517788,-5.2601995,8.186705
-5.3495173,-8.039358,-0.37751162
-5.433436,-7.0086417,-2.8586526
-3.2795353,-5.4779615,6.106246
-4.759463,-8.596936,5.02385
-5.988894,-6.617408,-4.9489055
-5.7703657,-5.2232914,-5.0367303
-2.667348,-4.460059,1.1077603
-2.6942627,-3.7985077,6.2781215
-3.3620248,-6.993091,2.2457287
-3.663613,-4.229863,-1.7960156
-4.6690636,-3.8458416,-1.3920068
-2.8310258,-6.88888,3.876986
-4.6792345,-7.3707776,2.0270946
-3.109968,-2.7730975,-1.4044554
-3.9574249,-1.0010347,-3.4768128
-4.5726576,-3.0334768,-5.077524
-1.8328568,-4.295973,3.9147189
-5.8617005,-8.876226,-0.9782526
-3.2422798,-2.8294275,-0.9624885
-7.6897864,-7.790876,-5.5786805
-4.6233077,-5.5892653,-1.9785378
-3.331944,-4.868389,0.49035734
-2.3452773,-2.8406641,1.135083
-4.3364954,-5.1425896,-3.0640035
-3.036935,-5.1157894,1.4953709
-3.4794445,-4.7492824,0.8380572
-2.5777595,-5.5727506,1.7909124
-4.258511,-5.588579,-0.8110804
-3.5225184,-4.048148,0.1793065
-4.1453757,-5.9865603,-0.516841
-2.4859283,-4.824613,3.6394446
-4.687165,-5.266003,-4.0634794
-3.7817163,-4.015619,1.6498827
-3.4153502,-5.0770226,4.138292
-4.5978155,-8.357713,-0.9710036
-4.2569456,-6.869238,1.1863215
-3.544362,-4.3271246,-2.3861773
-4.824789,-9.019004,2.6038785
-4.706918,-4.450456,-3.0324543
-3.9713912,-5.9534764,-0.41909564
-3.0927432,-4.4553413,1.3287526
-4.7335877,-4.4685187,-1.803502
-4.6251082,-6.24514,-2.9286323
-4.508786,-7.502375,8.046708
-2.3797786,-2.381431,5.809261
-2.2611976,-4.1188006,5.402374
-4.315697,-5.796739,-1.5759908
-5.3834004,-5.8433013,-3.6890905
-6.0752296,-4.4658976,-5.936623
-4.5805707,-7.029268,7.143488
-2.545421,-4.463464,-0.067525394
-4.2368426,-6.5421553,1.2898854
-6.75945,-10.838303,-0.6690995
-4.951908,-9.171435,0.73787105
-4.7506638,-4.15559,-2.970913
-1.5496814,1.4505064,-1.1256684
-2.6125715,-5.303056,5.5568156
-2.432122,-4.0050397,2.2084026
-4.786956,-3.8298197,-3.969834
-5.6764584,-5.2295847,-4.0749035
-2.4998424,-3.237491,-0.87027276
-3.106206,-2.9490736,-1.3505161
-4.5072885,-4.960265,-0.07888778
-3.4146514,-2.8768373,-2.9538062
-3.1398242,-2.8908522,3.7916589
-4.0382,-1.9878439,-4.3200912
-2.8492897,-4.5854564,3.0004122
-5.90926,-6.855643,-5.719058
-7.7211237,-7.6963873,-7.3457537
-2.1837528,-1.8799351,1.161708
-5.9855566,-3.1126146,-7.467935
-5.2734017,-8.417015,-2.2603567
-3.34368,-4.9655213,4.0021033
-5.19797,-6.412124,-2.6600156
-3.3581815,-3.941234,-0.3250768
-3.197883,-0.804165,-3.7443044
-3.6608858,-6.725016,0.72018296
-4.0887585,-6.3718653,4.957311
-4.7276063,-7.0331798,3.801107
-3.3453627,1.4846966,-2.4358134
-3.248584,-6.1124334,1.1885201
-3.689469,-5.090759,0.64373106
-4.325619,-7.3535967,-0.058388997
-3.5578234,-5.90986,6.1124363
-4.7392235,-6.9381456,-0.51124763
-4.154608,-6.264481,-0.1025959
-3.2905853,-5.491584,1.2942914
