-4.151546,0.4232535,-0.71353537,-2.7666907,3.5590923,0.2391976,3.333747,2.4565742,4.476815,0.41250515,-0.2269675,-5.306509,0.3617691,-0.31368837,0.75833863,-2.438348
1.916235,0.59676605,-4.382816,-4.2427983,2.727344,-1.5083482,-2.4196196,0.8740613,3.109435,1.8846445,1.0963167,0.6510203,-0.40819567,-2.3025687,-5.0959687,-2.376266
-1.9886259,1.2437651,0.035437636,-2.1708512,0.48668548,-3.4231122,-2.59847,0.36583376,1.6212778,0.20140214,-0.6266806,-1.1621923,2.28525,-1.0794739,-2.9068298,0.26171434
-1.1575991,2.3338175,-4.523807,-0.53737766,2.8054304,2.8652172,-2.0150645,1.8963124,1.3976364,0.09316307,0.15646335,-3.1193397,5.0147552,-3.2164555,-1.8040873,-0.7248492
0.40271392,1.7353748,-4.8897324,-2.7414708,2.850702,-1.6929613,0.038485795,-1.7479124,7.148448,2.9274564,4.557802,-1.812706,1.6612746,-3.5467052,-1.3952289,-0.8236797
4.9389634,2.320621,-3.1498313,2.4911296,3.7427022,2.2548854,4.606401,-2.467499,6.0602546,5.2996516,0.8285245,3.6087308,1.9649986,1.0141883,1.2229123,-5.2661386
-2.62905,0.42947465,-5.2449265,-0.5973725,4.660223,1.6175048,-3.5725832,1.1184982,3.583513,3.7681758,0.7523366,-1.8753456,6.056641,-4.3429184,1.2119637,0.019306678
0.5855803,1.0646756,-4.85965,0.53130627,2.7709506,0.51508296,-0.9328583,2.8650239,7.3955865,1.7660677,0.015109442,-0.39040703,-0.7259454,-5.5824842,1.8225216,3.5884516
0.8701867,-0.14601584,-1.986463,-0.547281,-2.4419532,-0.6911307,2.1573014,-0.7234701,6.379042,0.81885105,-1.3427076,-0.38964757,-1.8814117,-3.944967,-0.101546265,2.3345587
0.8906221,7.032804,-5.4636045,-2.9656067,2.2178035,1.2421396,-2.2983754,1.6348625,3.0531464,-0.32769364,-1.1879703,3.3028045,2.8942122,-4.253145,-1.4279878,-1.5305885
7.291213,3.7634616,-7.5096474,-0.62846106,1.9178488,-0.6122942,2.8090746,-1.415065,2.8724499,1.4323641,-0.8374867,2.3046727,1.6174963,-2.9079285,-4.953098,-4.115576
0.8270683,-0.41661108,-3.943898,2.2619312,0.7004482,3.243714,2.959967,0.13316363,5.2145886,1.6680641,-2.1549544,0.58755636,-0.5370229,-0.1809422,-1.8541809,-0.581513
2.1464057,1.5616953,-3.669685,-2.3029184,0.66294104,1.3465616,2.1601374,0.48898387,5.786617,1.1498771,-0.24095365,0.8876139,0.9018633,-3.9600575,0.18277659,-0.57914275
1.354591,0.2932007,0.5894367,2.7093496,-1.4022919,4.3787837,5.557058,-1.0094076,3.5891945,2.7175364,-4.0996585,-4.8114047,3.7623596,-1.0690973,4.897914,0.75817084
2.8434021,-0.00682521,-4.0952735,0.62432027,1.5512116,5.6032567,2.6805542,-0.7283286,4.8371415,6.3185644,-4.0289545,2.9934938,-0.5525737,-4.9485054,0.8755541,3.081944
7.5633073,3.637861,-7.6937046,-0.7535531,1.6892992,-0.32144424,3.0035996,-1.249314,2.905653,1.679919,-0.5959883,1.9482864,1.9491557,-2.8364365,-5.0667014,-4.1332555
3.7357814,4.135527,-4.208006,1.323363,3.6181884,-0.17118691,3.7392702,-3.3901033,3.221311,5.123238,0.6589902,2.0356185,0.8430419,-4.0269775,-2.3649626,-2.1592047
-1.4540695,-1.6789869,-0.9322622,-1.085179,3.0127711,3.04753,-1.2781649,-1.8852246,6.3465123,1.8318881,-2.6426876,0.7190333,-1.0946285,-3.7736518,4.4354186,-2.3652601
0.9971494,0.7214492,-3.5038953,3.4271953,1.2560164,1.8179435,0.6217628,-1.0907626,6.3653674,4.3647556,-3.510986,1.2959832,-4.355388,-2.1186147,2.4379542,-3.5565174
0.86443377,3.0790107,-5.290009,-3.6458526,2.3393648,-0.7349661,-1.0368454,-1.6786381,4.1401987,2.9334538,1.4737194,-2.3225143,-1.2103536,-6.6057425,-1.0729064,0.7721934
0.97158307,3.6394444,-5.7869706,2.584722,1.5717113,2.230711,3.4671078,-0.92037594,4.1183352,3.5646162,-2.413583,2.7372458,-0.052232176,-1.4259169,-1.6181384,-3.8358827
6.05028,7.4949,-4.908081,-5.469173,0.33594224,0.48456562,0.60444933,3.0438962,3.0480118,2.4809456,1.6194588,3.2269983,6.5188794,-3.1349187,-3.1046636,-2.3756022
5.921211,-0.4576475,-6.642365,1.6601028,-0.1373978,1.3051375,4.4418573,-1.9764585,3.0441463,2.4816928,-0.9465281,-1.1548378,0.5671173,-2.6759539,-2.913807,-0.9231812
2.8092573,3.4464886,-6.9124928,-0.99313146,-1.6834939,7.203324,-2.0010552,0.5139761,2.3538263,-1.4858525,-3.2783382,1.0376761,3.2552052,-4.7408123,-2.8247554,-0.07678676
3.9751236,7.29589,-4.3647537,-1.7661579,-1.3304245,3.6401083,1.6931556,3.344754,4.6666265,1.189161,-0.31441635,3.0819893,3.9869769,-3.5535133,-0.024919719,-1.1610882
7.660752,3.9873917,-4.662198,0.16511698,2.3691342,-2.2838318,2.2818816,-3.7843416,4.0791554,0.9347091,-1.1143818,4.6210637,-1.7106106,-2.465274,-1.093097,-2.0575068
5.8956695,3.3350706,-4.5581975,-3.4129484,-0.47306406,5.15271,0.46171576,4.4640303,5.1643,0.37569728,0.6231724,0.5353359,2.7651048,-3.5699227,0.008061656,1.8088882
5.0551295,-0.27497444,-3.6334403,-0.9145031,0.26234904,2.039137,-1.4700538,1.8995755,1.2857703,4.505312,-2.0739803,0.9906773,2.5106633,-3.5884578,-2.2067323,2.9145007
4.4650083,2.3708367,-5.5247006,3.3295417,-1.8078682,6.79125,6.006188,-2.8507254,3.9078908,2.4138258,-2.8044863,-0.22609194,2.8750365,-1.9129938,-0.8312868,0.70811325
3.2350326,2.5070682,-4.5382943,5.1844606,-0.988528,4.7136045,4.644817,-0.32142678,3.0097606,0.56762594,-4.6703854,1.3362277,3.6522765,-2.4305036,-0.46620443,-1.2227309
