0.023477579,4.074554,0.59319323,0.7102362,2.13998,1.0730803,-5.21908,6.7235394,5.1368494,-0.6087892,-0.24486311,-2.8383267,3.6286674,0.74784404,3.1405857,-2.6048434
-6.8666706,1.2358133,-2.8211615,0.80839825,3.1055322,-0.43199137,0.8127235,2.2991574,2.7117386,3.6011117,2.6881962,1.9631532,2.1666317,-0.6712401,-3.2273686,-2.2093887
-3.9541917,0.48684254,0.8938818,0.5258989,1.5398984,1.1615138,-1.8419528,2.7002208,3.923331,1.6330184,0.7338523,2.3352702,-0.6127795,0.5277337,1.9771016,-3.9401917
-3.178579,1.4424533,-4.6417394,-2.066719,0.842103,5.405819,-3.2644403,0.8741425,-4.086619,5.1013336,-1.2465551,2.4285028,4.0956144,-2.5942478,0.64882916,-0.035737533
-1.9851495,3.3656158,-5.56233,1.7250128,1.9935687,1.193471,-4.3127675,2.021199,-3.7671204,0.7900568,0.50872695,-1.441937,1.0735347,-3.741585,-3.442866,-2.3518898
-0.72142386,2.0667346,-5.7727685,-1.8526577,6.239956,-1.9711037,0.9291675,1.402584,-0.16625357,-5.4937673,0.94102603,-5.5839424,4.5190067,2.4039083,-0.8537959,-2.1770713
-0.062330812,4.0724826,-2.4129834,1.7329521,4.9025645,3.4959884,-3.8397992,0.6131352,-4.533332,3.9807594,-1.9448779,-0.5039907,7.103522,-5.023667,-0.28991807,0.61489725
0.49969992,2.6297274,-5.9096937,2.6248705,1.6785327,2.754883,0.13813983,3.7305295,-3.5009432,3.7664125,2.7804248,0.012088111,8.748146,-1.8759573,0.9588596,1.3588886
-1.0603195,1.555886,-5.5862603,3.453975,-4.067025,-1.8634255,1.6174854,2.0940597,-3.2874417,3.804064,2.3821163,-2.6910768,4.04056,-1.726165,-0.22687571,-1.6654786
-5.3916655,0.322335,-4.318265,-0.80880916,3.16311,4.2693334,-1.6872232,-0.6143634,-2.8960118,1.8677928,-0.3748942,0.06573046,5.2012835,2.4743903,-0.47929478,-2.2874563
-10.530975,0.414808,-6.4681926,-1.7254337,5.1717396,2.2913475,3.7576394,0.555626,1.5558162,-0.4325058,1.3882459,2.6042209,5.1054425,2.5698469,-2.7906342,-2.5399969
-1.9537624,1.4896691,-5.5768585,4.075306,-0.50310904,1.6016172,2.9137068,0.6369444,0.6475999,-4.719126,-0.0338134,-1.4487152,5.392257,-1.3512654,1.6496617,0.36455426
-5.888032,1.922699,-4.425576,-0.51579833,-0.07208546,0.7326699,-1.5099424,0.4027415,1.1973403,-2.2351966,0.97535783,-5.1299167,4.224981,1.2810811,-0.8091313,-0.3392857
1.6394371,-2.8099365,-1.8131365,-0.84597033,3.76977,0.9404662,-2.0188522,-2.796996,-0.33245838,-2.8207843,0.94505644,-7.0200105,2.0502744,-5.1661267,2.3964605,0.689183
-5.0393248,-0.011725861,-5.8583302,0.93300885,1.2121,-0.7279568,3.5704088,0.37067896,3.3324473,-0.2716059,-3.7312582,-7.6458807,8.619491,-0.53185153,1.921121,1.0196435
-10.473651,0.30207306,-6.425438,-1.6340661,5.3373046,2.2737887,3.6334732,0.53946483,1.450272,-0.84453756,1.4861325,2.494466,4.9988685,2.5895164,-2.9240437,-2.7122014
-4.9560018,0.72391486,-3.8751707,-4.05045,2.445948,2.1626325,1.8327367,3.4461434,2.8672686,0.3229527,3.5813894,-3.8830686,5.3365517,2.2318945,-1.6303048,-2.3919408
-1.6072435,3.9390392,-1.3188719,0.3273931,-0.40040395,-1.0342227,0.43656087,0.80945694,-1.3742871,-2.6128075,-3.339668,-5.565192,4.851147,-5.2837043,-2.5944927,-2.5697076
0.7191455,3.7956424,-2.0388849,-0.88757133,-1.1010232,-4.242271,2.9015658,0.24922317,-2.166149,-3.0336773,0.0305339,-5.1500187,8.641293,-0.9906088,-2.512198,-3.8101356
-0.03589745,0.918017,-5.1567483,2.183885,1.9624394,3.019265,-2.9092305,0.3091741,-1.0586648,6.8507633,2.0285923,-0.22686407,6.452798,-2.8659737,-3.5079343,0.002881933
-5.7852845,1.4040722,-2.0657444,-0.29538894,2.1997328,2.5354457,2.9259152,-1.8262973,2.9932852,-1.2320075,-2.6136708,-1.4955138,5.87902,-1.8105253,-3.3791006,-1.3438405
-8.667261,2.143824,-4.5864687,-3.678613,1.7965664,-2.359473,-5.8380003,-0.16181277,-1.8935354,1.0227472,0.07589732,-0.23981045,5.445888,7.448471,-0.38204062,-1.9544531
